period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2040,64573.47016881566,SWITCH,MISW,MISW_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2040
2040,0.0009251313358474072,SWITCH,MISW,MISW_conventional_steam_coal_2,Coal,base_52_week,all,MWh,2040
2040,21564960.788922194,SWITCH,MISW,MISW_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2040
2040,0.00593741023051399,SWITCH,MISW,MISW_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2040
2040,0.025051412964210134,SWITCH,MISW,MISW_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2040
2040,29239851.06413991,SWITCH,MISW,MISW_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.7421502102670232,SWITCH,MISW,MISW_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.7298113068290208,SWITCH,MISW,MISW_landbasedwind_class3_moderate_11_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,5.82778149768643,SWITCH,MISW,MISW_landbasedwind_class3_moderate_12_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,7668790.381100369,SWITCH,MISW,MISW_landbasedwind_class3_moderate_13_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,0.6244729372514081,SWITCH,MISW,MISW_landbasedwind_class3_moderate_14_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.8316579359396062,SWITCH,MISW,MISW_landbasedwind_class3_moderate_15_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,4.780507612533771,SWITCH,MISW,MISW_landbasedwind_class3_moderate_16_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,1.142964235429915,SWITCH,MISW,MISW_landbasedwind_class3_moderate_17_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,1.5058437719479527,SWITCH,MISW,MISW_landbasedwind_class3_moderate_18_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.6005258500754377,SWITCH,MISW,MISW_landbasedwind_class3_moderate_19_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,3935907.410972411,SWITCH,MISW,MISW_landbasedwind_class3_moderate_1_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,3463360.164099256,SWITCH,MISW,MISW_landbasedwind_class3_moderate_20_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,0.9641942541523946,SWITCH,MISW,MISW_landbasedwind_class3_moderate_21_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.44721877130713883,SWITCH,MISW,MISW_landbasedwind_class3_moderate_22_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,1.0615120738735622,SWITCH,MISW,MISW_landbasedwind_class3_moderate_23_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,1.2568681775465438,SWITCH,MISW,MISW_landbasedwind_class3_moderate_24_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.5598370348731758,SWITCH,MISW,MISW_landbasedwind_class3_moderate_25_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,7079558.140620525,SWITCH,MISW,MISW_landbasedwind_class3_moderate_26_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,2.7771365546907916,SWITCH,MISW,MISW_landbasedwind_class3_moderate_27_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,0.9692555643451106,SWITCH,MISW,MISW_landbasedwind_class3_moderate_28_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.4491526551988012,SWITCH,MISW,MISW_landbasedwind_class3_moderate_29_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,13477735.172376174,SWITCH,MISW,MISW_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.5413954711869838,SWITCH,MISW,MISW_landbasedwind_class3_moderate_30_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.6701579847016894,SWITCH,MISW,MISW_landbasedwind_class3_moderate_31_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.4395343617903772,SWITCH,MISW,MISW_landbasedwind_class3_moderate_32_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.7150022017523409,SWITCH,MISW,MISW_landbasedwind_class3_moderate_33_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.9785528439271397,SWITCH,MISW,MISW_landbasedwind_class3_moderate_34_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,0.4094075698910447,SWITCH,MISW,MISW_landbasedwind_class3_moderate_35_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.350355651490106,SWITCH,MISW,MISW_landbasedwind_class3_moderate_36_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.7539856722239953,SWITCH,MISW,MISW_landbasedwind_class3_moderate_37_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.6711165210152769,SWITCH,MISW,MISW_landbasedwind_class3_moderate_38_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.5125760122594617,SWITCH,MISW,MISW_landbasedwind_class3_moderate_39_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,20639535.600949895,SWITCH,MISW,MISW_landbasedwind_class3_moderate_3_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.7959127644497913,SWITCH,MISW,MISW_landbasedwind_class3_moderate_40_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,34463727.076025374,SWITCH,MISW,MISW_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,7275655.546892371,SWITCH,MISW,MISW_landbasedwind_class3_moderate_5_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,4416786.077146257,SWITCH,MISW,MISW_landbasedwind_class3_moderate_6_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,33207728.664320964,SWITCH,MISW,MISW_landbasedwind_class3_moderate_7_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.9950612014589992,SWITCH,MISW,MISW_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.7336547419725264,SWITCH,MISW,MISW_landbasedwind_class3_moderate_9_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,384168.6609984392,SWITCH,MISW,MISW_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2040
2040,6815658.7163339015,SWITCH,MISW,MISW_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2040
2040,0.0024731610284976697,SWITCH,MISW,MISW_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2040
2040,474062.2656237534,SWITCH,MISW,MISW_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2040
2040,78981.70791454705,SWITCH,MISW,MISW_natural_gas_fired_combustion_turbine_3,Natural Gas,base_52_week,all,MWh,2040
2040,201834.41273026814,SWITCH,MISW,MISW_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2040
2040,20995.106580564192,SWITCH,MISW,MISW_natural_gas_steam_turbine_1,Natural Gas,base_52_week,all,MWh,2040
2040,0.008303324987821319,SWITCH,MISW,MISW_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2040
2040,56498759.791391924,SWITCH,MISW,MISW_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_52_week,all,MWh,2040
2040,0.0845133791390982,SWITCH,MISW,MISW_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2040
2040,17855545.060818925,SWITCH,MISW,MISW_nuclear_1,Nuclear,base_52_week,all,MWh,2040
2040,0.031442603054815825,SWITCH,MISW,MISW_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2040
2040,0.017955461548378248,SWITCH,MISW,MISW_offshorewind_class12_moderate_floating_0_1,Wind,base_52_week,all,MWh,2040
2040,0.012064265230445254,SWITCH,MISW,MISW_offshorewind_class12_moderate_floating_0_2,Wind,base_52_week,all,MWh,2040
2040,0.019860606379130605,SWITCH,MISW,MISW_offshorewind_class12_moderate_floating_0_3,Wind,base_52_week,all,MWh,2040
2040,0.05037692131574836,SWITCH,MISW,MISW_offshorewind_class3_moderate_fixed_0_1,Wind,base_52_week,all,MWh,2040
2040,0.046487942256767986,SWITCH,MISW,MISW_offshorewind_class3_moderate_fixed_0_2,Wind,base_52_week,all,MWh,2040
2040,0.04537961615243277,SWITCH,MISW,MISW_offshorewind_class3_moderate_fixed_0_3,Wind,base_52_week,all,MWh,2040
2040,44957001.562955774,SWITCH,MISW,MISW_onshore_wind_turbine_1,Wind,base_52_week,all,MWh,2040
2040,0.0016253150757366557,SWITCH,MISW,MISW_petroleum_liquids_1,Other,base_52_week,all,MWh,2040
2040,2983343.9981210493,SWITCH,MISW,MISW_small_hydroelectric_1,Hydro,base_52_week,all,MWh,2040
2040,6108109.225424092,SWITCH,MISW,MISW_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2040
2040,20301044.66472388,SWITCH,MISW,MISW_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.2699561997097554,SWITCH,MISW,MISW_utilitypv_class1_moderate_10_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.32094205700660045,SWITCH,MISW,MISW_utilitypv_class1_moderate_11_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,0.2115773018110701,SWITCH,MISW,MISW_utilitypv_class1_moderate_12_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.12667129437355892,SWITCH,MISW,MISW_utilitypv_class1_moderate_13_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.21337625411209515,SWITCH,MISW,MISW_utilitypv_class1_moderate_14_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.2740381110971529,SWITCH,MISW,MISW_utilitypv_class1_moderate_15_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,0.1512325283954098,SWITCH,MISW,MISW_utilitypv_class1_moderate_16_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.11868490579290471,SWITCH,MISW,MISW_utilitypv_class1_moderate_17_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.20035662261322182,SWITCH,MISW,MISW_utilitypv_class1_moderate_18_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.1464444399021023,SWITCH,MISW,MISW_utilitypv_class1_moderate_19_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,1.1064154398428967,SWITCH,MISW,MISW_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,8839459.494769186,SWITCH,MISW,MISW_utilitypv_class1_moderate_2_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,6519731.532900343,SWITCH,MISW,MISW_utilitypv_class1_moderate_3_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,0.3005454453841731,SWITCH,MISW,MISW_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.19544816220101902,SWITCH,MISW,MISW_utilitypv_class1_moderate_5_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.35526501211305084,SWITCH,MISW,MISW_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.38520154255172845,SWITCH,MISW,MISW_utilitypv_class1_moderate_7_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,0.23287953236628695,SWITCH,MISW,MISW_utilitypv_class1_moderate_8_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.1604850130515224,SWITCH,MISW,MISW_utilitypv_class1_moderate_9_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.1988267282705208,SWITCH,NWPP,NWPP_battery_moderate_0,Battery,base_52_week,all,MWh,2040
2040,149618.56743225356,SWITCH,NWPP,NWPP_biomass_1,Other,base_52_week,all,MWh,2040
2040,263934.36981342355,SWITCH,NWPP,NWPP_biomass_2,Other,base_52_week,all,MWh,2040
2040,135642616.64265376,SWITCH,NWPP,NWPP_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2040
2040,10805.440564192555,SWITCH,NWPP,NWPP_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2040
2040,147.50292368822102,SWITCH,NWPP,NWPP_conventional_steam_coal_2,Coal,base_52_week,all,MWh,2040
2040,17280044.65630593,SWITCH,NWPP,NWPP_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2040
2040,146254.73661668217,SWITCH,NWPP,NWPP_geothermal_1,Geothermal,base_52_week,all,MWh,2040
2040,839838.3519900534,SWITCH,NWPP,NWPP_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2040
2040,0.005511783834946133,SWITCH,NWPP,NWPP_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2040
2040,0.024068513055047033,SWITCH,NWPP,NWPP_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2040
2040,33573889.68090218,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.27211531087530566,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_10_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,0.1475700290136246,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_11_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.29352232620499696,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_12_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.1906946931647114,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_13_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.23673360111780678,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_14_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,0.16852451358804205,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_15_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.5925725253798557,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_16_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.1901234763357875,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_17_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.19265398770896686,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_18_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,0.1277889668073476,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_19_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,19481795.323623803,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_1_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.16750492619577415,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_20_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.9819951186322305,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_21_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.16792084155170645,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_22_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,7853508.957512558,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,4638714.228895718,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,0.49593002466396624,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,4341773.248834669,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_5_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,2719085.21688889,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.3306135252723051,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,0.27635901561052845,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.20561753478291514,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_9_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,2332897.7929317593,SWITCH,NWPP,NWPP_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2040
2040,2321093.505585483,SWITCH,NWPP,NWPP_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2040
2040,13318.775508548453,SWITCH,NWPP,NWPP_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2040
2040,40027.135513734946,SWITCH,NWPP,NWPP_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2040
2040,384.014817060329,SWITCH,NWPP,NWPP_natural_gas_steam_turbine_1,Natural Gas,base_52_week,all,MWh,2040
2040,0.006704330777780704,SWITCH,NWPP,NWPP_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2040
2040,16033027.41624074,SWITCH,NWPP,NWPP_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_52_week,all,MWh,2040
2040,0.052092992754340595,SWITCH,NWPP,NWPP_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2040
2040,7428668.781470412,SWITCH,NWPP,NWPP_nuclear_1,Nuclear,base_52_week,all,MWh,2040
2040,0.03434866590035817,SWITCH,NWPP,NWPP_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2040
2040,0.028386151801368973,SWITCH,NWPP,NWPP_offshorewind_class12_moderate_floating_0_1,Wind,base_52_week,all,MWh,2040
2040,0.01672514322631686,SWITCH,NWPP,NWPP_offshorewind_class12_moderate_floating_0_2,Wind,base_52_week,all,MWh,2040
2040,0.02901483963940614,SWITCH,NWPP,NWPP_offshorewind_class12_moderate_floating_0_3,Wind,base_52_week,all,MWh,2040
2040,0.027539572778430204,SWITCH,NWPP,NWPP_offshorewind_class12_moderate_floating_1_1,Wind,base_52_week,all,MWh,2040
2040,0.027633764515125846,SWITCH,NWPP,NWPP_offshorewind_class12_moderate_floating_1_2,Wind,base_52_week,all,MWh,2040
2040,0.03719761879278238,SWITCH,NWPP,NWPP_offshorewind_class12_moderate_floating_1_3,Wind,base_52_week,all,MWh,2040
2040,0.0432270511353819,SWITCH,NWPP,NWPP_offshorewind_class3_moderate_fixed_0_1,Wind,base_52_week,all,MWh,2040
2040,0.06789873301978833,SWITCH,NWPP,NWPP_offshorewind_class3_moderate_fixed_0_2,Wind,base_52_week,all,MWh,2040
2040,0.0713003278869189,SWITCH,NWPP,NWPP_offshorewind_class3_moderate_fixed_0_3,Wind,base_52_week,all,MWh,2040
2040,10706923.362432472,SWITCH,NWPP,NWPP_onshore_wind_turbine_1,Wind,base_52_week,all,MWh,2040
2040,15.302543461665998,SWITCH,NWPP,NWPP_petroleum_liquids_1,Other,base_52_week,all,MWh,2040
2040,3583005.752801751,SWITCH,NWPP,NWPP_small_hydroelectric_1,Hydro,base_52_week,all,MWh,2040
2040,3197159.7688596593,SWITCH,NWPP,NWPP_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2040
2040,16480528.482026953,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.108351198179255,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_10_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.10853886117458798,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_11_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,0.163638873776324,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_12_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.08877622292308973,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_13_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.1003832700450412,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_14_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.09755893430281674,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_15_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,0.13245877780352855,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_16_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.09608622549687564,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_17_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.10168438573690837,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_18_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.10650021493281508,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_19_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,12631502.998208899,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.574913646006341,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_2_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,14.5942598843245,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_3_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,0.1169109636825327,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.23894144177458965,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_5_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.27023147613593546,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.24048213060041482,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_7_anyQual_1,Solar,base_52_week,all,MWh,2040
2040,0.18541022822043768,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_8_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,0.10505576980667386,SWITCH,NWPP,NWPP_utilitypv_class1_moderate_9_anyQual_0,Solar,base_52_week,all,MWh,2040
2040,3904896.139469806,SWITCH,NYCW,NYCW_battery_moderate_0,Battery,base_52_week,all,MWh,2040
2040,9655.169594003526,SWITCH,NYCW,NYCW_biomass_2,Other,base_52_week,all,MWh,2040
2040,10352497.518145878,SWITCH,NYCW,NYCW_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2040
2040,0.007079584384118368,SWITCH,NYCW,NYCW_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2040
2040,0.038322845549673,SWITCH,NYCW,NYCW_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2040
2040,1440332.7893658022,SWITCH,NYCW,NYCW_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2040
2040,1376781.1968437762,SWITCH,NYCW,NYCW_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2040
2040,120534.34027933051,SWITCH,NYCW,NYCW_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2040
2040,192764.80289430264,SWITCH,NYCW,NYCW_natural_gas_fired_combustion_turbine_3,Natural Gas,base_52_week,all,MWh,2040
2040,10458.397520009741,SWITCH,NYCW,NYCW_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2040
2040,0.009805605131309377,SWITCH,NYCW,NYCW_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2040
2040,0.10329507561059627,SWITCH,NYCW,NYCW_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2040
2040,0.026998478275588007,SWITCH,NYCW,NYCW_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2040
2040,4170.361954081918,SWITCH,NYCW,NYCW_petroleum_liquids_1,Other,base_52_week,all,MWh,2040
2040,268554.6521132549,SWITCH,NYCW,NYCW_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2040
2040,0.3934740167909786,SWITCH,NYUP,NYUP_battery_moderate_0,Battery,base_52_week,all,MWh,2040
2040,396397.93277697545,SWITCH,NYUP,NYUP_biomass_1,Other,base_52_week,all,MWh,2040
2040,17884518.927468333,SWITCH,NYUP,NYUP_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2040
2040,7648154.455201606,SWITCH,NYUP,NYUP_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2040
2040,3175294.0584602496,SWITCH,NYUP,NYUP_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2040
2040,0.005487459384704649,SWITCH,NYUP,NYUP_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2040
2040,0.022282648336613142,SWITCH,NYUP,NYUP_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2040
2040,1457955.252996042,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.16749133554608686,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.1298369452207736,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,13309594.655356089,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,3508608.1704348125,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,10660834.753714982,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,5328687.43620703,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,8150555.322877571,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,9444373.205309618,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.6520956412432145,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,1.2131920124860314,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2040
2040,0.4041297071138704,SWITCH,NYUP,NYUP_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week,all,MWh,2040
2040,5011370.297107043,SWITCH,NYUP,NYUP_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2040
2040,199069.8164639227,SWITCH,NYUP,NYUP_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2040
2040,3996.309369620731,SWITCH,NYUP,NYUP_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2040
2040,3533.5239552425382,SWITCH,NYUP,NYUP_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2040
2040,5962.407444838975,SWITCH,NYUP,NYUP_natural_gas_steam_turbine_1,Natural Gas,base_52_week,all,MWh,2040
2040,0.008019835622773086,SWITCH,NYUP,NYUP_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2040
2040,0.05834085822345234,SWITCH,NYUP,NYUP_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2040
2040,24635987.31101799,SWITCH,NYUP,NYUP_nuclear_1,Nuclear,base_52_week,all,MWh,2040
2040,0.04368669481321927,SWITCH,NYUP,NYUP_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2040
2040,0.03707462979027717,SWITCH,NYUP,NYUP_offshorewind_class12_moderate_floating_0_1,Wind,base_52_week,all,MWh,2040
2040,0.04668720830260293,SWITCH,NYUP,NYUP_offshorewind_class12_moderate_floating_0_2,Wind,base_52_week,all,MWh,2040
2040,0.03785670425351136,SWITCH,NYUP,NYUP_offshorewind_class12_moderate_floating_0_3,Wind,base_52_week,all,MWh,2040
